filename,chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rmse,zero_crossing_rate,name,surah,juz
013020.mp3,0.36394578,2202.961543,1664.096819,3725.122713,0.103164785,0.161890933,Saood_ash-Shuraym,Al-Raad,13
013021.mp3,0.34902993,2298.304675,1733.245796,3871.599705,0.11121819,0.165633492,Saood_ash-Shuraym,Al-Raad,13
013022.mp3,0.34266517,2240.11917,1730.829704,3819.484863,0.109388,0.156119958,Saood_ash-Shuraym,Al-Raad,13
013023.mp3,0.3259096,2276.910476,1713.572145,3769.658354,0.10143371,0.155448902,Saood_ash-Shuraym,Al-Raad,13
013024.mp3,0.34969264,2249.331426,1713.190858,3817.292201,0.11422555,0.157089535,Saood_ash-Shuraym,Al-Raad,13
013025.mp3,0.3617323,2228.644559,1708.730976,3756.876635,0.10049661,0.155770753,Saood_ash-Shuraym,Al-Raad,13
013026.mp3,0.34257838,2315.316395,1733.68096,3855.09654,0.09340607,0.16191189,Saood_ash-Shuraym,Al-Raad,13
013027.mp3,0.3490416,2285.998489,1664.646675,3734.775231,0.09662992,0.159401415,Saood_ash-Shuraym,Al-Raad,13
013028.mp3,0.29049003,2261.379374,1796.486202,3855.372687,0.13489527,0.141627262,Saood_ash-Shuraym,Al-Raad,13
013029.mp3,0.33106875,2337.753709,1761.3204,3874.832428,0.12606384,0.159915436,Saood_ash-Shuraym,Al-Raad,13
013030.mp3,0.36944318,2345.890071,1691.658162,3796.299845,0.09524469,0.171787337,Saood_ash-Shuraym,Al-Raad,13
013031.mp3,0.3513447,2330.202308,1747.748418,3862.248356,0.10985696,0.162233378,Saood_ash-Shuraym,Al-Raad,13
013032.mp3,0.35834482,2312.018777,1818.988429,3992.688124,0.10436415,0.151927168,Saood_ash-Shuraym,Al-Raad,13
013033.mp3,0.34767288,2327.142199,1744.858667,3853.280091,0.10771615,0.160518995,Saood_ash-Shuraym,Al-Raad,13
013034.mp3,0.32633364,2282.175802,1774.922125,3857.094534,0.11581418,0.149805972,Saood_ash-Shuraym,Al-Raad,13
013035.mp3,0.36467478,2337.847199,1750.037801,3815.13628,0.09712349,0.173029575,Saood_ash-Shuraym,Al-Raad,13
013036.mp3,0.35115445,2401.999778,1768.627901,3898.599556,0.10863895,0.171991711,Saood_ash-Shuraym,Al-Raad,13
013037.mp3,0.3302833,2329.367876,1758.523026,3841.532627,0.11544906,0.160666063,Saood_ash-Shuraym,Al-Raad,13
013038.mp3,0.366698,2414.957627,1755.91339,3875.56681,0.101551525,0.177146131,Saood_ash-Shuraym,Al-Raad,13
013039.mp3,0.31745481,2343.000588,1790.76637,3937.674782,0.12058933,0.153118976,Saood_ash-Shuraym,Al-Raad,13
013040.mp3,0.3615675,2361.005332,1728.963025,3895.748769,0.11164753,0.169619606,Saood_ash-Shuraym,Al-Raad,13
013041.mp3,0.33686298,2292.15406,1798.684251,3914.288375,0.12732877,0.150698028,Saood_ash-Shuraym,Al-Raad,13
013042.mp3,0.3539406,2361.961138,1819.577857,3987.606212,0.124450155,0.161943446,Saood_ash-Shuraym,Al-Raad,13
013043.mp3,0.34507313,2384.713921,1782.173668,3917.200037,0.11890831,0.164420573,Saood_ash-Shuraym,Al-Raad,13
014001.mp3,0.34826344,2306.620266,1721.92078,3818.154891,0.083513826,0.161705215,Saood_ash-Shuraym,Ibrahim,13
014002.mp3,0.35927504,2413.984587,1725.989367,3948.854143,0.10198642,0.17512308,Saood_ash-Shuraym,Ibrahim,13
014003.mp3,0.36334494,2360.675926,1721.980359,3879.654594,0.105426826,0.172075923,Saood_ash-Shuraym,Ibrahim,13
014004.mp3,0.33520123,2349.627563,1758.977863,3897.122942,0.10785399,0.158809822,Saood_ash-Shuraym,Ibrahim,13
014005.mp3,0.3514546,2332.516423,1788.216284,3908.442705,0.10503092,0.15601066,Saood_ash-Shuraym,Ibrahim,13
014006.mp3,0.33962,2227.940007,1758.274774,3781.501477,0.107592136,0.144478994,Saood_ash-Shuraym,Ibrahim,13
014007.mp3,0.35514152,2336.031539,1732.452073,3805.060257,0.10908385,0.160256663,Saood_ash-Shuraym,Ibrahim,13
014008.mp3,0.3471226,2154.788368,1714.306297,3758.855738,0.073161565,0.150571345,Saood_ash-Shuraym,Ibrahim,13
014009.mp3,0.35630232,2249.137615,1712.333349,3779.753627,0.09063931,0.154168613,Saood_ash-Shuraym,Ibrahim,13
014010.mp3,0.33717975,2266.139603,1751.851291,3854.772433,0.1043622,0.150664614,Saood_ash-Shuraym,Ibrahim,13
014011.mp3,0.32972336,2316.011226,1776.219791,3841.17474,0.11055497,0.15647694,Saood_ash-Shuraym,Ibrahim,13
014012.mp3,0.3411219,2375.89035,1813.174895,3978.082913,0.12633584,0.166944959,Saood_ash-Shuraym,Ibrahim,13
014013.mp3,0.34659597,2271.250228,1755.25498,3795.002747,0.11259156,0.148813101,Saood_ash-Shuraym,Ibrahim,13
014014.mp3,0.3439324,2381.664825,1805.214238,3955.718505,0.11608748,0.159921248,Saood_ash-Shuraym,Ibrahim,13
014015.mp3,0.33544916,2325.864726,1820.312845,3945.027748,0.10407158,0.154853234,Saood_ash-Shuraym,Ibrahim,13
014016.mp3,0.28270996,2343.373974,1878.668096,3988.039829,0.16441473,0.141235352,Saood_ash-Shuraym,Ibrahim,13
014017.mp3,0.32610846,2312.809254,1746.591864,3751.641443,0.12432486,0.149387789,Saood_ash-Shuraym,Ibrahim,13
014018.mp3,0.3846331,2356.847462,1725.859088,3831.628071,0.084900774,0.171174624,Saood_ash-Shuraym,Ibrahim,13
014019.mp3,0.36040896,2364.390404,1766.882918,3889.500175,0.10161355,0.164621922,Saood_ash-Shuraym,Ibrahim,13
014020.mp3,0.3775959,2524.373942,1824.650529,4028.934483,0.13851447,0.183634667,Saood_ash-Shuraym,Ibrahim,13
014021.mp3,0.3416963,2386.695191,1765.963892,3881.171513,0.106355414,0.167848368,Saood_ash-Shuraym,Ibrahim,13
014022.mp3,0.3657717,2372.914245,1789.648951,3908.813637,0.09143766,0.165186541,Saood_ash-Shuraym,Ibrahim,13
014023.mp3,0.34254622,2519.517267,1833.126849,4075.888746,0.10558117,0.171438703,Saood_ash-Shuraym,Ibrahim,13
014024.mp3,0.37118825,2248.904942,1748.487548,3838.253462,0.08287949,0.16010111,Saood_ash-Shuraym,Ibrahim,13
014025.mp3,0.36431545,2335.314489,1723.93082,3853.415744,0.09644535,0.16853541,Saood_ash-Shuraym,Ibrahim,13
014026.mp3,0.35040388,2379.141323,1823.270123,4026.65879,0.107358806,0.159654311,Saood_ash-Shuraym,Ibrahim,13
014027.mp3,0.32806394,2363.882759,1808.058715,3957.326124,0.12297644,0.159549009,Saood_ash-Shuraym,Ibrahim,13
014028.mp3,0.31409526,2255.398372,1791.612001,3855.826777,0.13319829,0.143354192,Saood_ash-Shuraym,Ibrahim,13
014029.mp3,0.35239112,2443.475364,1898.189801,4138.3564,0.1208541,0.155662537,Saood_ash-Shuraym,Ibrahim,13
014030.mp3,0.32776684,2454.76485,1839.21307,3975.122551,0.10194443,0.16993437,Saood_ash-Shuraym,Ibrahim,13
014031.mp3,0.3494522,2410.735109,1787.910512,3897.477205,0.10114125,0.167202365,Saood_ash-Shuraym,Ibrahim,13
014032.mp3,0.36216938,2441.57372,1807.989967,4053.546412,0.100458026,0.174830067,Saood_ash-Shuraym,Ibrahim,13
014033.mp3,0.31748304,2379.623183,1832.29942,4052.248999,0.118615456,0.161106853,Saood_ash-Shuraym,Ibrahim,13
014034.mp3,0.30508032,2389.633034,1942.996414,4084.494873,0.1299401,0.148432617,Saood_ash-Shuraym,Ibrahim,13
014035.mp3,0.3716912,2234.49955,1692.651479,3710.045766,0.08905932,0.163876882,Saood_ash-Shuraym,Ibrahim,13
014036.mp3,0.3432199,2274.781181,1740.898074,3743.489115,0.08855944,0.150970086,Saood_ash-Shuraym,Ibrahim,13
014037.mp3,0.3706669,2443.12581,1795.696776,3946.949438,0.09355252,0.177885269,Saood_ash-Shuraym,Ibrahim,13
014038.mp3,0.34785253,2499.969793,1821.428988,4032.831975,0.10959094,0.178947623,Saood_ash-Shuraym,Ibrahim,13
014039.mp3,0.36634043,2451.772528,1720.739918,3924.222447,0.104140654,0.179301442,Saood_ash-Shuraym,Ibrahim,13
014040.mp3,0.3285835,2341.217289,1716.903607,3859.859286,0.12310292,0.164356948,Saood_ash-Shuraym,Ibrahim,13
014041.mp3,0.32768038,2349.244237,1744.095249,3833.847618,0.1241678,0.162748392,Saood_ash-Shuraym,Ibrahim,13
014042.mp3,0.34338418,2244.493322,1786.600223,3881.29653,0.07001329,0.145387178,Saood_ash-Shuraym,Ibrahim,13
014043.mp3,0.33074704,2380.469186,1823.255584,3923.652978,0.0788687,0.156526513,Saood_ash-Shuraym,Ibrahim,13
014044.mp3,0.32722995,2333.819373,1825.418494,3858.815918,0.07798147,0.150523158,Saood_ash-Shuraym,Ibrahim,13
014045.mp3,0.35383868,2458.423309,1856.431396,4029.13738,0.07850231,0.16886442,Saood_ash-Shuraym,Ibrahim,13
014046.mp3,0.3264247,2256.680426,1833.183951,3750.21955,0.07560766,0.134196355,Saood_ash-Shuraym,Ibrahim,13
014047.mp3,0.31858647,2403.7856,1915.351493,3996.635781,0.08552156,0.146658213,Saood_ash-Shuraym,Ibrahim,13
014048.mp3,0.25288585,2393.780432,1918.128002,4067.62207,0.11082984,0.131492286,Saood_ash-Shuraym,Ibrahim,13
014049.mp3,0.3074503,2583.848898,1956.658581,4217.14325,0.09663889,0.160712747,Saood_ash-Shuraym,Ibrahim,13
014050.mp3,0.35300344,2266.965059,1856.057639,3878.879266,0.055135835,0.137673809,Saood_ash-Shuraym,Ibrahim,13
014051.mp3,0.34600294,2465.498584,1878.216961,4033.198044,0.04897333,0.163152581,Saood_ash-Shuraym,Ibrahim,13
014052.mp3,0.37164322,2454.044247,1766.433932,3812.455539,0.063875765,0.174259629,Saood_ash-Shuraym,Ibrahim,13
001001.mp3,0.24732986,999.4466891,1164.016159,1732.819117,0.11110714,0.047538971,Minshawy_Murattal,Al-Hejr,14
015001.mp3,0.24580137,1825.95933,1692.006176,3499.541952,0.12717994,0.098703784,Minshawy_Murattal,Al-Hejr,14
015002.mp3,0.24701604,1796.021578,1727.464918,3520.017281,0.1323745,0.082617854,Minshawy_Murattal,Al-Hejr,14
015003.mp3,0.22172093,1477.153207,1529.033612,2938.801827,0.13004039,0.067435357,Minshawy_Murattal,Al-Hejr,14
015004.mp3,0.22827022,1621.508735,1549.219836,3149.492976,0.13393104,0.079190144,Minshawy_Murattal,Al-Hejr,14
015005.mp3,0.26925415,2012.317361,1780.410962,3767.151536,0.13018703,0.105739864,Minshawy_Murattal,Al-Hejr,14
015006.mp3,0.22096087,1580.980729,1539.706425,3046.323085,0.13765916,0.071017095,Minshawy_Murattal,Al-Hejr,14
015007.mp3,0.23427111,1649.601761,1593.131827,3187.653188,0.14033633,0.079235644,Minshawy_Murattal,Al-Hejr,14
015008.mp3,0.2491253,2088.936887,1827.228793,3827.604313,0.14919414,0.114835671,Minshawy_Murattal,Al-Hejr,14
015009.mp3,0.24525742,1708.989137,1621.587456,3273.380922,0.116875015,0.0870877,Minshawy_Murattal,Al-Hejr,14
015010.mp3,0.23970297,1800.714507,1680.811181,3465.889357,0.12205299,0.087942391,Minshawy_Murattal,Al-Hejr,14
015011.mp3,0.23891117,1838.586927,1789.512904,3651.843042,0.13982266,0.087161341,Minshawy_Murattal,Al-Hejr,14
015012.mp3,0.23542945,1858.58517,1854.60605,3524.076681,0.14557506,0.080117949,Minshawy_Murattal,Al-Hejr,14
015013.mp3,0.24901246,1924.029633,1866.769978,3761.55861,0.13247247,0.08916788,Minshawy_Murattal,Al-Hejr,14
015014.mp3,0.23787855,2011.163683,1785.091381,3745.49881,0.15598014,0.103144328,Minshawy_Murattal,Al-Hejr,14
015015.mp3,0.25166336,1861.847534,1753.680845,3608.28352,0.13017388,0.097766876,Minshawy_Murattal,Al-Hejr,14
015016.mp3,0.23495984,1980.374679,1772.366111,3684.417352,0.14815597,0.103703856,Minshawy_Murattal,Al-Hejr,14
015017.mp3,0.23999539,1840.799038,1695.413943,3595.135068,0.12857223,0.085552377,Minshawy_Murattal,Al-Hejr,14
015018.mp3,0.2694384,2156.65716,1836.535146,3996.355684,0.12182473,0.117757161,Minshawy_Murattal,Al-Hejr,14
015019.mp3,0.23674609,1780.124655,1624.129294,3428.089399,0.14129391,0.093062324,Minshawy_Murattal,Al-Hejr,14
015020.mp3,0.23837091,1974.333958,1784.238974,3759.031792,0.13195318,0.098799662,Minshawy_Murattal,Al-Hejr,14
015021.mp3,0.21956713,1665.609211,1544.473866,3196.460653,0.15882133,0.081684059,Minshawy_Murattal,Al-Hejr,14
015022.mp3,0.25544482,1839.91957,1698.551033,3547.62745,0.12729938,0.099603527,Minshawy_Murattal,Al-Hejr,14
015023.mp3,0.24484083,1707.684193,1714.165782,3454.363088,0.118460886,0.079424154,Minshawy_Murattal,Al-Hejr,14
015024.mp3,0.2554617,1957.864048,1753.163016,3714.99698,0.12149122,0.103724429,Minshawy_Murattal,Al-Hejr,14
015025.mp3,0.25194687,1462.516715,1492.157482,2937.243097,0.1120855,0.072115195,Minshawy_Murattal,Al-Hejr,14
015026.mp3,0.22811264,1898.286593,1799.537078,3733.750222,0.123814106,0.092461656,Minshawy_Murattal,Al-Hejr,14
015027.mp3,0.22862409,1578.008864,1533.468618,3023.743512,0.1335524,0.0817035,Minshawy_Murattal,Al-Hejr,14
015028.mp3,0.22791238,1811.024589,1721.642385,3549.129962,0.11724899,0.086786162,Minshawy_Murattal,Al-Hejr,14
015029.mp3,0.24471425,1719.144905,1846.183002,3401.951429,0.10594383,0.072920436,Minshawy_Murattal,Al-Hejr,14
015030.mp3,0.25600064,1643.57558,1557.907868,3128.413018,0.12470922,0.086506023,Minshawy_Murattal,Al-Hejr,14
015031.mp3,0.25635654,1942.677062,1819.251565,3677.71614,0.13223174,0.095039159,Minshawy_Murattal,Al-Hejr,14
015032.mp3,0.25481388,1970.331514,1727.352265,3647.74084,0.11971289,0.10796291,Minshawy_Murattal,Al-Hejr,14
015033.mp3,0.24433903,1911.008994,1810.488206,3693.861572,0.10939319,0.095256442,Minshawy_Murattal,Al-Hejr,14
015034.mp3,0.24520463,1623.739413,1715.282779,3233.358226,0.09165469,0.073875996,Minshawy_Murattal,Al-Hejr,14
015035.mp3,0.24713121,1651.797108,1610.653726,3281.829044,0.105464704,0.081843597,Minshawy_Murattal,Al-Hejr,14
015036.mp3,0.23038532,1835.283919,1756.916184,3476.422793,0.1181868,0.091134306,Minshawy_Murattal,Al-Hejr,14
015037.mp3,0.21310353,1567.039879,1644.604388,3187.560059,0.11598955,0.071400391,Minshawy_Murattal,Al-Hejr,14
015038.mp3,0.21176611,1392.720012,1463.890101,2779.851664,0.10707885,0.062163254,Minshawy_Murattal,Al-Hejr,14
015039.mp3,0.22591591,1636.975604,1624.803272,3216.941519,0.11891228,0.077072374,Minshawy_Murattal,Al-Hejr,14
015040.mp3,0.23187095,1945.209705,1821.016048,3837.332951,0.116678156,0.093367074,Minshawy_Murattal,Al-Hejr,14
015041.mp3,0.2854046,2168.732004,1874.016377,4101.902238,0.1121196,0.121731065,Minshawy_Murattal,Al-Hejr,14
015042.mp3,0.23109713,1856.904624,1705.138377,3535.887952,0.12164112,0.093159951,Minshawy_Murattal,Al-Hejr,14
015043.mp3,0.22733566,1518.358277,1501.418235,2992.486528,0.115256615,0.067306184,Minshawy_Murattal,Al-Hejr,14
015044.mp3,0.21760371,1535.495281,1587.360505,3050.198004,0.12973145,0.069794742,Minshawy_Murattal,Al-Hejr,14
015045.mp3,0.2111655,1549.228387,1594.647382,2998.626709,0.116000354,0.069789342,Minshawy_Murattal,Al-Hejr,14
015046.mp3,0.23494539,1616.676207,1635.905772,3128.794825,0.121469766,0.075063407,Minshawy_Murattal,Al-Hejr,14
015047.mp3,0.23535168,1766.217648,1696.320098,3475.37892,0.12491896,0.083802822,Minshawy_Murattal,Al-Hejr,14
015048.mp3,0.24572586,1844.505427,1737.128706,3650.108849,0.118137226,0.089372487,Minshawy_Murattal,Al-Hejr,14
015049.mp3,0.2249472,1648.276207,1652.703016,3154.3396,0.117557116,0.075100646,Minshawy_Murattal,Al-Hejr,14
015050.mp3,0.23923677,1457.729608,1468.699843,2943.379638,0.10857481,0.069318146,Minshawy_Murattal,Al-Hejr,14
015051.mp3,0.24060172,1518.897197,1525.213992,3146.93021,0.10434096,0.067731295,Minshawy_Murattal,Al-Hejr,14
015052.mp3,0.23638105,1455.187617,1472.237712,2875.31298,0.11621803,0.068812207,Minshawy_Murattal,Al-Hejr,14
015053.mp3,0.24428432,1728.051933,1595.323979,3354.200912,0.11197145,0.084935536,Minshawy_Murattal,Al-Hejr,14
015054.mp3,0.2608011,2001.647519,1729.16483,3771.056881,0.12234968,0.109584421,Minshawy_Murattal,Al-Hejr,14
015055.mp3,0.24987333,1737.788681,1615.747356,3360.330092,0.10790117,0.085324807,Minshawy_Murattal,Al-Hejr,14
015056.mp3,0.2221584,1567.690318,1554.330505,3061.365946,0.12783451,0.069807284,Minshawy_Murattal,Al-Hejr,14
015057.mp3,0.22444302,1483.376438,1564.236319,2892.59924,0.10493941,0.067277238,Minshawy_Murattal,Al-Hejr,14
015058.mp3,0.21256982,1568.007841,1563.88536,3012.379443,0.1236958,0.073468169,Minshawy_Murattal,Al-Hejr,14
015059.mp3,0.24445522,1787.57146,1640.905375,3239.059767,0.11074383,0.094132608,Minshawy_Murattal,Al-Hejr,14
015060.mp3,0.24319848,1589.684729,1523.01265,3073.43102,0.124784514,0.080916997,Minshawy_Murattal,Al-Hejr,14
015061.mp3,0.24470444,2010.774333,1777.343391,3673.365466,0.15325958,0.105747538,Minshawy_Murattal,Al-Hejr,14
015062.mp3,0.19636984,1562.429844,1651.670547,3101.559065,0.12219093,0.064995247,Minshawy_Murattal,Al-Hejr,14
015063.mp3,0.21941794,1757.610897,1696.356014,3387.578006,0.13517937,0.078897403,Minshawy_Murattal,Al-Hejr,14
015064.mp3,0.24696748,1824.671761,1726.172661,3394.444209,0.1192803,0.093965834,Minshawy_Murattal,Al-Hejr,14
015065.mp3,0.23142183,1659.457541,1644.874491,3193.182401,0.12873387,0.078952795,Minshawy_Murattal,Al-Hejr,14
015066.mp3,0.23751725,1850.157587,1708.593942,3415.576172,0.14613633,0.092265482,Minshawy_Murattal,Al-Hejr,14
015067.mp3,0.24237016,2083.635049,1883.987044,3771.42334,0.12426397,0.107124588,Minshawy_Murattal,Al-Hejr,14
015068.mp3,0.24322194,1796.106095,1701.056393,3341.255571,0.13298748,0.086262104,Minshawy_Murattal,Al-Hejr,14
015069.mp3,0.22867036,1368.388134,1503.111561,2798.036054,0.11545647,0.060779139,Minshawy_Murattal,Al-Hejr,14
015070.mp3,0.22670625,1525.127711,1501.083808,3002.717879,0.1446155,0.075785398,Minshawy_Murattal,Al-Hejr,14
015071.mp3,0.20979758,1805.018623,1693.917465,3399.602942,0.15963422,0.081465987,Minshawy_Murattal,Al-Hejr,14
015072.mp3,0.22563909,1725.514454,1689.335187,3353.688721,0.117479935,0.078850911,Minshawy_Murattal,Al-Hejr,14
015073.mp3,0.26556426,2420.210328,2042.789098,4502.983211,0.12116638,0.127591647,Minshawy_Murattal,Al-Hejr,14
015074.mp3,0.24708737,2122.412716,1831.353148,3883.565759,0.13685563,0.106478487,Minshawy_Murattal,Al-Hejr,14
015075.mp3,0.24571535,2209.68478,1884.393322,3921.336884,0.14358889,0.110356596,Minshawy_Murattal,Al-Hejr,14
015076.mp3,0.21274371,1962.450103,1862.258564,3598.592377,0.14690697,0.086159842,Minshawy_Murattal,Al-Hejr,14
015077.mp3,0.23062693,2024.59768,1842.56563,3644.121939,0.14599647,0.094054237,Minshawy_Murattal,Al-Hejr,14
015078.mp3,0.24878217,1979.792246,1766.480811,3557.310893,0.13069041,0.101404927,Minshawy_Murattal,Al-Hejr,14
015079.mp3,0.21831226,1842.07319,1763.050988,3418.844604,0.1416795,0.087655979,Minshawy_Murattal,Al-Hejr,14
015080.mp3,0.2621041,2243.749618,1907.05327,4086.014273,0.13119115,0.113826027,Minshawy_Murattal,Al-Hejr,14
015081.mp3,0.24514839,1903.735395,1736.496635,3479.736818,0.1423925,0.091308594,Minshawy_Murattal,Al-Hejr,14
015082.mp3,0.22986864,1919.944529,1767.605677,3483.450532,0.13261959,0.092267963,Minshawy_Murattal,Al-Hejr,14
015083.mp3,0.29428065,2504.389503,2037.581052,4517.712076,0.119836226,0.132775944,Minshawy_Murattal,Al-Hejr,14
015084.mp3,0.23286891,1878.30027,1737.202197,3544.12271,0.134037,0.093286716,Minshawy_Murattal,Al-Hejr,14
015085.mp3,0.26192904,2251.191507,1869.317718,4064.78732,0.12343145,0.128513771,Minshawy_Murattal,Al-Hejr,14
015086.mp3,0.2259097,1712.109837,1659.990413,3298.138531,0.124669254,0.076635328,Minshawy_Murattal,Al-Hejr,14
015087.mp3,0.24478735,1979.079032,1826.490692,3629.237295,0.12805727,0.098927552,Minshawy_Murattal,Al-Hejr,14
015088.mp3,0.24491693,1910.052195,1751.422962,3555.266994,0.13734904,0.093006085,Minshawy_Murattal,Al-Hejr,14
015089.mp3,0.23656274,2133.898686,1913.548919,3926.515058,0.14864174,0.088982711,Minshawy_Murattal,Al-Hejr,14
015090.mp3,0.23283067,1997.850639,1782.045488,3702.099877,0.14383318,0.103225151,Minshawy_Murattal,Al-Hejr,14
015091.mp3,0.21735963,1788.81468,1671.679875,3354.198126,0.12261834,0.079849775,Minshawy_Murattal,Al-Hejr,14
015092.mp3,0.24156575,1935.016139,1741.408599,3584.50276,0.1187374,0.099346613,Minshawy_Murattal,Al-Hejr,14
015093.mp3,0.23992772,1756.161154,1608.896116,3381.158845,0.11947586,0.093663323,Minshawy_Murattal,Al-Hejr,14
015094.mp3,0.2641417,2118.405796,1800.191181,3886.957638,0.12080395,0.113032246,Minshawy_Murattal,Al-Hejr,14
015095.mp3,0.25203192,2150.090483,1843.241756,3888.370117,0.12739672,0.109355469,Minshawy_Murattal,Al-Hejr,14
015096.mp3,0.25534433,1822.17072,1681.448309,3545.926537,0.124172986,0.090292548,Minshawy_Murattal,Al-Hejr,14
015097.mp3,0.2292367,1744.510701,1697.494095,3383.867436,0.13156497,0.083455663,Minshawy_Murattal,Al-Hejr,14
015098.mp3,0.24321921,2092.235376,1877.938885,3984.666163,0.117939964,0.109460965,Minshawy_Murattal,Al-Hejr,14
015099.mp3,0.3021974,2025.445948,1784.847632,3605.832741,0.10818563,0.119178673,Minshawy_Murattal,Al-Hejr,14
016001.mp3,0.24092726,2082.005846,1863.201756,3782.467736,0.13234256,0.11131104,Minshawy_Murattal,Al-Nahl,14
016002.mp3,0.2372141,1892.934259,1758.338209,3461.915382,0.14780042,0.095128778,Minshawy_Murattal,Al-Nahl,14
016003.mp3,0.27820677,2013.100793,1785.353802,3755.678071,0.11075322,0.111891878,Minshawy_Murattal,Al-Nahl,14
016004.mp3,0.2228773,2028.982381,1929.800323,3887.146912,0.13677792,0.09618042,Minshawy_Murattal,Al-Nahl,14
016005.mp3,0.2524027,1946.207383,1804.566727,3703.141878,0.12009007,0.097701672,Minshawy_Murattal,Al-Nahl,14
016006.mp3,0.264788,2189.590215,2002.734932,4136.677684,0.1283612,0.109675589,Minshawy_Murattal,Al-Nahl,14
016007.mp3,0.24213406,2245.638397,1984.371235,4122.230907,0.12925984,0.115459846,Minshawy_Murattal,Al-Nahl,14
016008.mp3,0.2462651,1945.266932,1854.341073,3668.225335,0.12459721,0.093972521,Minshawy_Murattal,Al-Nahl,14
016009.mp3,0.24907671,2233.837998,1917.18924,4081.449069,0.12474253,0.119658418,Minshawy_Murattal,Al-Nahl,14
016010.mp3,0.22308992,2281.685033,2076.778656,4437.408271,0.14218381,0.106552749,Minshawy_Murattal,Al-Nahl,14
016011.mp3,0.22989424,1989.210055,1918.038051,3767.557379,0.12501961,0.091645127,Minshawy_Murattal,Al-Nahl,14
016012.mp3,0.25016323,2036.435002,1896.96937,3860.01011,0.12645079,0.099297816,Minshawy_Murattal,Al-Nahl,14
016013.mp3,0.2457529,1907.429047,1863.005038,3708.377756,0.12674184,0.087785241,Minshawy_Murattal,Al-Nahl,14
016014.mp3,0.25437143,2131.232446,2026.710256,4078.747559,0.118372366,0.103763367,Minshawy_Murattal,Al-Nahl,14
016015.mp3,0.24010101,2045.917733,1948.173267,3867.252244,0.12599844,0.101361073,Minshawy_Murattal,Al-Nahl,14
016016.mp3,0.2391041,1890.383308,1844.581866,3669.816081,0.12578724,0.091129557,Minshawy_Murattal,Al-Nahl,14
016017.mp3,0.2421028,1830.015154,1749.34107,3454.093331,0.12232453,0.090613461,Minshawy_Murattal,Al-Nahl,14
016018.mp3,0.25221133,2027.768683,1907.195439,3817.515805,0.14266664,0.09853537,Minshawy_Murattal,Al-Nahl,14
016019.mp3,0.2251131,2046.445879,1920.1125,3922.902694,0.14718688,0.091581294,Minshawy_Murattal,Al-Nahl,14
016020.mp3,0.21608786,1914.922958,1833.745487,3624.003751,0.16078392,0.085279043,Minshawy_Murattal,Al-Nahl,14
016021.mp3,0.22371843,1982.777691,1873.432814,3742.435972,0.1453578,0.090721306,Minshawy_Murattal,Al-Nahl,14
016022.mp3,0.226905,1907.536244,1834.823967,3678.507648,0.15102705,0.087742828,Minshawy_Murattal,Al-Nahl,14
016023.mp3,0.22829394,1939.889522,1833.000801,3714.274396,0.13879797,0.092148639,Minshawy_Murattal,Al-Nahl,14
016024.mp3,0.2286782,2030.970779,1893.689614,3828.729942,0.13882717,0.09592877,Minshawy_Murattal,Al-Nahl,14
016025.mp3,0.23145783,1936.200559,1850.065091,3682.728882,0.15148741,0.089968145,Minshawy_Murattal,Al-Nahl,14
016026.mp3,0.23239253,2027.858449,1918.206055,3833.389098,0.14294562,0.095685748,Minshawy_Murattal,Al-Nahl,14
016027.mp3,0.23272185,2076.222357,1957.387038,3877.86654,0.14773208,0.096350646,Minshawy_Murattal,Al-Nahl,14
016028.mp3,0.21504603,1958.60067,1898.978671,3735.97409,0.14937538,0.088105469,Minshawy_Murattal,Al-Nahl,14
016029.mp3,0.23496825,1900.76611,1855.846302,3647.584086,0.12924148,0.087325493,Minshawy_Murattal,Al-Nahl,14
016030.mp3,0.24903214,1984.866968,1874.644822,3730.932547,0.12035658,0.096037089,Minshawy_Murattal,Al-Nahl,14
016031.mp3,0.24871263,2125.241762,1880.252538,3814.264547,0.13855048,0.108328594,Minshawy_Murattal,Al-Nahl,14
016032.mp3,0.23666833,1960.963317,1853.336374,3649.87793,0.14312534,0.095177122,Minshawy_Murattal,Al-Nahl,14
016033.mp3,0.24676129,1995.565818,1859.928407,3715.507622,0.13392404,0.098648249,Minshawy_Murattal,Al-Nahl,14
016034.mp3,0.23990382,2081.434676,1898.336018,3888.080193,0.13184147,0.101513565,Minshawy_Murattal,Al-Nahl,14
016035.mp3,0.23999016,1976.765656,1809.890538,3680.884099,0.13146743,0.098603634,Minshawy_Murattal,Al-Nahl,14
016036.mp3,0.23606536,1824.562936,1773.8339,3540.825306,0.12360345,0.085122054,Minshawy_Murattal,Al-Nahl,14
016037.mp3,0.22566706,1878.455387,1844.756184,3680.119694,0.15021467,0.081587044,Minshawy_Murattal,Al-Nahl,14
016038.mp3,0.2325467,1928.685276,1845.20508,3690.142954,0.13151835,0.09179102,Minshawy_Murattal,Al-Nahl,14
016039.mp3,0.2274049,2009.049003,1916.218422,3686.897341,0.13426235,0.096999913,Minshawy_Murattal,Al-Nahl,14
016040.mp3,0.23952934,1941.317072,1845.934863,3651.594652,0.13730495,0.095402275,Minshawy_Murattal,Al-Nahl,14
